is_sublemma,lemma,occurence_count,document_count
True,tsiviilkohus,99.0,99
False,Abja,99.0,97
False,üle,99.0,97
True,toiming,99.0,84
False,programm,98.5,143
True,lähtm,98.0,191
True,lähtme,98.0,191
False,Koeru,98.0,97
True,kvalifikatsioon,98.0,96
True,üldhooldus,98.0,96
False,üldhooldusteenus,98.0,96
True,lemmik,98.0,95
True,väärtus,98.0,83
True,raadio,98.0,79
False,rask,97.8,135
True,ots,97.3,110
False,lastekaitseseadus,97.0,97
False,politsei,97.0,97
False,kauplemine,97.0,96
True,ravim,97.0,96
False,Saare,96.5,230
False,märgistamine,96.0,96
False,pere,96.0,96
False,piirang,96.0,95
False,mittetulundusühing,96.0,94
True,tulundusühing,96.0,94
False,töötlemine,96.0,94
False,pidaja,96.0,88
True,kogum,96.0,85
False,hiid,96.0,64
False,leedu,96.0,62
False,külavanem,95.0,95
True,äär,95.0,95
True,liin,95.0,80
True,elamu,94.5,95
False,nõva,94.5,63
False,ruhnu,94.5,63
True,kulg,94.3,274
False,tõrv,94.3,114
False,tõrvama,94.3,114
True,kuluma,94.2,273
False,passima,94.0,158
False,liiklusseadus,94.0,94
False,püügikitsendus,94.0,94
False,tegutsemine,94.0,92
True,kataster,94.0,86
True,laager,94.0,78
True,häda,94.0,74
True,õpila,93.5,167
True,õpilas,93.5,167
False,Imavere,93.0,93
False,Põhja-Sakala,93.0,93
True,imama,93.0,93
False,Emmaste,93.0,90
False,Kiviõli,93.0,90
False,vangla,93.0,89
True,maaparandus,93.0,78
True,taimekaitse,93.0,78
True,seltsima,92.8,275
True,siss,92.5,165
True,sisse,92.5,165
True,plaan,92.0,155
False,avaldamine,92.0,92
True,ealine,92.0,92
False,gümnaasiumiseadus,92.0,92
True,haridusasutus,92.0,92
False,Lihula,92.0,91
False,tõendamine,92.0,89
False,elamisluba,92.0,54
True,tegu,91.5,176
True,jõud,91.5,82
False,are,91.5,61
False,hanila,91.5,61
True,seltsi,91.3,272
False,Harku,91.0,182
True,Saare,91.0,180
False,toode,91.0,109
False,kolmas,91.0,93
False,läänerand,91.0,90
False,järv,91.0,89
False,lemmikloom,91.0,89
True,vedel,91.0,84
True,statistika,91.0,77
True,ehitamine,91.0,49
True,peatus,90.7,92
True,lään,90.5,180
True,lääs,90.5,180
False,kohustuslik,90.5,91
False,kompenseerimine,90.0,90
True,turuteenus,90.0,89
False,tööturuteenus,90.0,89
False,veeseadus,90.0,89
False,tootmine,90.0,88
True,hoone,90.0,85
True,mootor,90.0,83
True,piirivalve,90.0,81
False,salm,90.0,58
True,juht,89.0,109
False,Järvakandi,89.0,89
True,asustus,89.0,89
False,huvi,89.0,89
False,kultuurikeskus,89.0,89
True,tõrje,89.0,87
False,teenustasu,89.0,86
False,välisõhk,89.0,86
True,investeerim,89.0,83
False,ettevõtja,89.0,80
True,raudtee,89.0,75
False,pihkva,89.0,58
False,väljaehitamine,89.0,48
False,toetuma,88.5,172
False,kihelkond,88.5,59
False,soome,88.5,57
False,toit,88.3,89
False,kunstikool,88.0,88
True,munitsipaalharidus,88.0,88
False,Suure-Jaani,88.0,86
False,hoidmine,88.0,84
False,investeeringutoetus,88.0,84
False,üürima,87.5,175
False,Audru,87.0,87
False,asukoht,87.0,87
False,munitsipaalharidusasutus,87.0,87
False,munitsipaallasteasutus,87.0,87
True,karistus,87.0,86
False,kulutus,87.0,86
False,kooskõlastamine,87.0,85
True,kõlastamine,87.0,85
True,eralaps,87.0,73
False,palk,86.5,87
False,Lääne-Harju,86.0,86
True,sotsiaalmaks,86.0,86
False,sõidukulu,86.0,86
False,Kambja,86.0,85
False,Vastseliina,86.0,85
False,sõlmimine,86.0,85
False,kohandamine,86.0,84
False,oskus,86.0,83
False,kalapüük,86.0,81
True,aste,86.0,77
True,tigu,85.5,170
False,kõpp,85.5,57
False,kullamaa,85.5,56
True,haige,85.0,85
False,ravikindlustus,85.0,85
False,üldine,85.0,85
False,füüsiline,85.0,84
True,kokkulepe,85.0,84
False,vallavanem,85.0,81
False,kinnisasi,85.0,80
True,pikk,85.0,79
False,jäätmed,85.0,75
False,tegevusluba,85.0,70
False,osalev,84.5,86
False,ulatuma,84.0,165
False,finantsjuhtimine,84.0,84
False,kesklinn,84.0,84
False,kriminaalmenetlus,84.0,84
True,mõte,84.0,84
False,õigusakt,84.0,83
True,teave,84.0,82
True,ühendus,84.0,80
False,vene,84.0,74
False,jaotus,83.0,122
False,esindamine,83.0,83
False,haigekassa,83.0,83
False,välispiir,83.0,83
False,tõend,83.0,79
True,soojuma,82.5,164
True,soojus,82.5,164
False,ala,82.5,95
False,kihn,82.3,98
True,kasvanu,82.3,83
True,kontroll,82.0,135
False,avalikustamine,82.0,82
False,mittetulundustegevus,82.0,82
True,tulundustegevus,82.0,82
True,rahvaraamat,82.0,81
False,rahvaraamatukogu,82.0,81
False,Sauga,82.0,80
True,meede,82.0,79
True,vili,82.0,57
False,haldusüksus,81.0,80
True,osakond,81.0,80
False,teadmine,81.0,80
True,üksik,81.0,80
True,maksmine,81.0,79
True,taotlus,81.0,73
True,seisund,81.0,66
False,helmes,81.0,53
False,kihnu,80.8,97
True,täis,80.0,224
False,Haapsalu,80.0,158
False,sotsiaalmaksuseadus,80.0,80
False,spordikool,80.0,80
True,kandeteenus,80.0,79
False,toiming,80.0,79
True,maksumus,80.0,78
False,Ülenurme,80.0,78
True,õpetaja,80.0,78
True,akadeemia,80.0,77
True,kandeasutus,80.0,77
False,Räpina,79.5,157
True,paik,79.5,106
True,korraee,79.0,155
True,korraees,79.0,155
False,arve,79.0,92
False,kaitse-eeskiri,79.0,79
False,kantsler,79.0,79
False,kasutuselevõtt,79.0,79
False,Leisi,79.0,78
True,Tam,79.0,77
False,Tamsalu,79.0,77
False,keskmine,79.0,75
True,maan,79.0,74
False,menetlus,79.0,72
True,hädaolu,79.0,64
False,uuring,79.0,61
False,üks,78.7,110
True,osas,78.5,154
False,Kastre,78.0,78
True,panek,78.0,78
False,tunnustus,78.0,78
False,osalustasu,78.0,77
True,õppeasutus,78.0,76
True,vene,78.0,72
False,riigimets,78.0,61
True,kaup,78.0,60
False,noarootsi,78.0,52
True,Avi,77.0,77
False,Avinurme,77.0,77
True,lepp,77.0,77
False,levik,77.0,77
False,Koigi,77.0,76
False,hoolekandeasutus,77.0,74
False,sotsiaalmaks,77.0,72
False,võhm,76.7,88
False,võhmas,76.7,88
True,Põhja-Pärnu,76.0,76
False,Põhja-Pärnumaa,76.0,76
False,aprill,76.0,76
False,mõisaküla,76.0,76
False,nimeline,76.0,76
False,rakenduskava,76.0,74
False,struktuuritoetus,76.0,74
True,liik,76.0,71
True,tulemus,76.0,70
False,pikendamine,76.0,69
False,kodanik,76.0,67
False,hädaolukord,76.0,62
False,kandidaat,76.0,52
False,meditsiiniseade,76.0,45
False,Muhu,75.5,147
False,sadama,75.0,148
False,põhimõte,75.0,75
False,rajatis,75.0,75
True,re,75.0,75
False,tulumaks,75.0,73
True,kalandus,75.0,71
False,toetatav,75.0,49
False,padisema,75.0,48
False,Illuka,74.0,74
False,politseiprefektuur,74.0,74
True,prefektuur,74.0,74
False,Vasalemma,74.0,73
False,haldamine,74.0,73
True,ühistu,74.0,72
True,side,74.0,70
False,elanik,74.0,68
True,lõpp,74.0,66
True,äri,73.5,131
True,ärima,73.5,131
False,haigus,73.5,85
False,kasutama,73.2,87
False,personal,73.0,73
False,turustamine,73.0,73
True,väärtpaber,73.0,73
False,omandireform,73.0,72
False,hooldamine,73.0,67
True,sõda,73.0,66
False,tulemus,73.0,63
False,projektlaager,73.0,62
True,heakorraee,72.5,142
True,heakorraees,72.5,142
False,vahe,72.5,140
False,Vändra,72.0,139
False,Käina,72.0,72
True,kodanik,72.0,72
False,toetusfond,72.0,72
False,täisealine,72.0,72
False,Järva-Jaani,72.0,71
False,Kohtla,72.0,71
True,aiaõpetaja,72.0,71
False,lasteaiaõpetaja,72.0,71
False,alev,72.0,70
True,infra,72.0,70
False,muude,71.5,142
False,vahel,71.5,139
True,ohutu,71.5,127
False,loom,71.2,71
True,täima,71.0,210
True,andevorm,71.0,71
False,aruandevorm,71.0,71
True,vajadus,71.0,71
False,vastu,71.0,71
False,Karksi,71.0,70
True,all,71.0,70
False,teenistuskoht,71.0,69
True,sagedus,71.0,56
True,punkt,70.5,87
True,sund,70.5,66
False,Toila,70.0,137
False,aser,70.0,84
False,aseri,70.0,84
False,Ridala,70.0,70
False,artikkel,70.0,70
False,jaotamine,70.0,70
False,reguleerimine,70.0,70
False,kvalifikatsiooninõue,70.0,69
False,Halliste,70.0,68
False,otsus,70.0,68
False,paigutamine,70.0,68
False,kriteerium,70.0,64
True,varu,69.5,97
False,tehtav,69.5,67
True,rühm,69.0,92
False,piirhind,69.0,69
False,vormistamine,69.0,69
False,Meremäe,69.0,68
False,kutseõppeasutus,69.0,68
False,valdkond,69.0,68
False,Vigala,69.0,67
True,vaatamine,69.0,67
True,grupp,69.0,66
False,käru,69.0,44
True,pea,68.5,131
True,kasutu,68.5,127
True,alus,68.5,113
False,Tori,68.0,133
True,plaanima,68.0,133
True,reklaam,68.0,126
False,kogumispension,68.0,68
False,programmdokument,68.0,68
True,sõidukipeatus,68.0,68
True,võlg,68.0,68
True,ühissõiduk,68.0,68
False,ühissõidukipeatus,68.0,68
False,alatine,68.0,67
False,hoolekandeteenus,68.0,67
True,mäng,68.0,66
False,abistaja,68.0,65
True,buss,68.0,65
True,piim,68.0,42
False,lõige,67.5,62
False,Saaremaa,67.0,131
False,Kolga-Jaani,67.0,67
False,Puhja,67.0,67
False,Valjala,67.0,67
False,Vormsi,67.0,67
False,ettenähtud,67.0,67
False,meetod,67.0,67
True,territoorium,67.0,67
True,turve,67.0,67
True,objekt,67.0,66
False,sporditegevus,67.0,65
True,organisatsioon,67.0,62
False,föderatsioon,67.0,57
True,takso,67.0,56
False,Saku,66.5,132
True,jaht,66.5,106
False,lubama,66.2,184
True,reklaamima,66.0,124
True,Miki,66.0,66
False,Mikitamäe,66.0,66
False,metoodika,66.0,66
True,seto,66.0,66
False,setomaa,66.0,66
True,tööstus,66.0,66
True,üldhariduskool,66.0,66
True,minek,66.0,65
False,süsteem,66.0,65
False,Sindi,66.0,64
False,sõiduk,66.0,64
True,looma,65.8,130
False,korraldama,65.7,179
True,norm,65.5,90
True,riietus,65.5,53
False,Tapa,65.0,193
True,Hää,65.0,129
True,Hääde,65.0,129
False,Häädemeeste,65.0,129
False,Tudulinna,65.0,65
False,Vaivara,65.0,65
False,alaeelarve,65.0,65
False,eluase,65.0,65
True,kogemus,65.0,65
True,kohane,65.0,65
True,tuduma,65.0,65
False,volitamine,65.0,65
False,ühisgümnaasium,65.0,65
False,linnavara,65.0,64
False,tugiisik,65.0,64
True,hüvitis,65.0,63
False,objekt,65.0,63
False,piirivalve,65.0,63
False,Sõmeru,65.0,61
False,saasteaine,65.0,60
True,kaitsevägi,65.0,58
True,bio,65.0,50
False,sotsiaalne,64.5,63
False,tõendav,64.0,65
False,Konguta,64.0,64
False,hoonestusõigus,64.0,64
True,munitsipaalelu,64.0,64
False,munitsipaaleluruum,64.0,64
False,sagedus,64.0,64
False,soodustus,64.0,64
False,töökogemus,64.0,64
False,ühik,64.0,64
False,politseiametnik,64.0,62
True,käibemaks,64.0,59
True,ülesanne,64.0,59
True,lennundus,64.0,56
True,jahtima,63.5,103
False,vinn,63.0,103
False,vinni,63.0,103
False,vinnima,63.0,103
False,õpe,63.0,90
False,Vihula,63.0,63
True,pesa,63.0,63
False,struktuurifond,63.0,63
False,teenima,63.0,63
False,kvaliteedinõue,63.0,62
False,Võnnu,63.0,61
False,valitsemisala,63.0,60
False,Kanepi,62.0,124
True,Lasteaed-Alg,62.0,62
False,Lasteaed-Algkool,62.0,62
False,Rannu,62.0,62
True,aed-Alg,62.0,62
True,aed-Algkool,62.0,62
True,klubi,62.0,62
False,päevakeskus,62.0,62
False,spordikeskus,62.0,62
False,välireklaam,62.0,62
False,eriala,62.0,61
True,konkurss,62.0,61
False,ohutus,62.0,59
False,elutähtis,62.0,58
True,muinsus,62.0,58
True,tähtis,62.0,58
True,klass,62.0,40
False,korraldatu,61.7,175
False,korraldatud,61.7,175
False,lubatu,61.7,175
False,lubatud,61.7,175
False,Hiiumaa,61.5,122
True,alune,61.5,99
False,pirita,61.5,41
True,Hiiu,61.0,122
True,jalg,61.0,98
True,tulema,61.0,97
True,tuli,61.0,97
False,Haabersti,61.0,61
False,muusika,61.0,61
False,sotsiaalkorter,61.0,61
False,teenimi,61.0,61
False,kohtuväline,61.0,60
False,Väätsa,61.0,59
False,Kaiu,61.0,56
True,üli,60.5,119
True,ülima,60.5,119
False,Laeva,60.5,118
True,ravi,60.0,113
True,ravima,60.0,113
False,Puka,60.0,60
False,heitvesi,60.0,60
False,koormamine,60.0,60
False,lastevanem,60.0,60
False,omandamine,60.0,60
False,teavik,60.0,60
False,vesi,60.0,59
True,kaas,60.0,57
True,uuring,60.0,56
False,piirarv,60.0,51
False,õpilaskodu,60.0,45
False,rootsi,60.0,39
False,nõmm,60.0,38
True,pidama,59.8,118
False,kontroll,59.5,91
True,reform,59.0,115
True,tänama,59.0,115
True,paberiturg,59.0,59
False,strateegia,59.0,59
False,väärtpaberiturg,59.0,59
True,vabastus,59.0,56
False,detailplaneering,59.0,54
False,klass,59.0,54
True,sadam,58.5,104
False,Paldiski,58.0,115
True,reformima,58.0,114
False,Kärla,58.0,58
False,edendamine,58.0,58
False,ehitamine,58.0,58
False,karistusseadustik,58.0,58
True,tarve,58.0,58
False,tolliamet,58.0,58
False,erastamine,58.0,57
False,reservväelane,58.0,57
True,sihtots,58.0,56
False,vedelkütus,58.0,56
False,teeregister,58.0,54
False,seade,58.0,50
True,põhjavesi,58.0,39
False,ukraina,58.0,36
True,katse,58.0,31
True,üür,57.5,103
False,tervis,57.5,59
False,Kunda,57.0,114
False,tänavanime,57.0,112
False,rakk,57.0,64
True,Laek,57.0,57
False,Laekvere,57.0,57
False,algatamine,57.0,57
False,ettepanek,57.0,57
False,spordiklubi,57.0,57
False,valimiskomisjon,57.0,57
False,Juuru,57.0,56
False,Mäetaguse,57.0,56
True,arvestus,57.0,56
False,osakond,57.0,56
False,väljamaksmine,57.0,56
False,kultuurimaja,57.0,55
False,põllumajandus,57.0,55
True,vahe,57.0,55
False,hoone,57.0,54
True,kommunikatsioon,57.0,54
False,lipp,57.0,54
False,keeldumine,57.0,53
True,vöönd,57.0,51
True,kogunemine,57.0,46
True,konsulaar,57.0,45
False,kutsealune,57.0,36
False,reisidokument,57.0,35
True,Tab,56.5,111
True,Tabi,56.5,111
True,kontrollima,56.0,109
False,juur,56.0,100
True,puu,56.0,75
False,haldusterritoorium,56.0,56
True,huvikool,56.0,56
False,tasumäär,56.0,56
False,Mäksa,56.0,55
True,järel,56.0,55
False,sisaldav,56.0,55
True,tehnoloogia,56.0,55
True,andja,56.0,54
False,strateegiline,56.0,54
True,täi,55.7,167
False,norra,55.5,31
False,majanduslik,55.0,58
False,AS,55.0,55
False,Sõmerpalu,55.0,55
False,Taheva,55.0,55
False,arvamus,55.0,55
True,avaldus,55.0,55
False,kohaldamine,55.0,55
True,pidevus,55.0,55
True,rootsi,55.0,55
False,sise-eeskiri,55.0,55
True,sotsiaalkindlustus,55.0,55
True,sõmer,55.0,55
False,toimepidevus,55.0,55
True,ettevõtlus,55.0,54
True,kasvatus,55.0,53
True,peet,55.0,52
True,meresõit,55.0,51
True,püügiõigus,55.0,51
True,vabariik,55.0,50
False,kontrollima,54.2,86
False,sport,54.0,92
False,Ahja,54.0,54
False,Halinga,54.0,54
False,Pöide,54.0,54
True,küsimus,54.0,54
False,menetleja,54.0,54
False,osalus,54.0,54
False,riigikogu,54.0,54
False,uurimine,54.0,54
False,Nissi,54.0,53
False,aadress,54.0,52
True,ettevõte,54.0,51
False,arendustegevus,54.0,50
True,maantee,54.0,49
True,kaitsevahend,54.0,48
True,tootja,54.0,47
False,läänemaa,54.0,36
True,majanduslik,54.0,36
False,kõu,54.0,35
True,võru,53.5,36
False,korralduma,53.0,106
False,Kaarma,53.0,53
False,Misso,53.0,53
True,algatus,53.0,53
False,erakorraline,53.0,53
True,korraline,53.0,53
False,relvaseadus,53.0,53
False,vähendamine,53.0,53
False,Tootsi,53.0,52
False,statistikaamet,53.0,52
True,ühend,53.0,52
True,pank,53.0,51
False,kogumine,53.0,50
True,ettevõtja,53.0,49
True,deklaratsioon,53.0,43
True,tehno,53.0,43
False,ajateenistus,53.0,37
False,Kadri,52.5,155
False,Otepää,52.5,103
True,tartu,52.5,35
False,tartumaa,52.5,35
False,Kadrina,52.0,154
False,mina,52.0,104
False,mulk,52.0,104
False,Alajõe,52.0,52
False,Roosna-Allik,52.0,52
True,Valg,52.0,52
False,Valgjärve,52.0,52
False,ettevõtlus,52.0,52
False,finantsinspektsioon,52.0,52
False,katastriüksus,52.0,52
True,nuga,52.0,52
False,otsustamine,52.0,52
False,piirav,52.0,52
False,reklaamimaks,52.0,52
False,sünnitoetus,52.0,52
True,tervisekaitse,52.0,52
True,baas,52.0,51
True,lill,52.0,50
True,töötervis,52.0,50
True,eba,52.0,49
False,maavara,52.0,49
False,hävitamine,52.0,48
False,kvaliteet,52.0,45
True,perekonnaseis,52.0,43
False,äriühing,52.0,41
True,viidu,51.7,53
False,raieluba,51.5,98
True,juhtima,51.5,74
False,park,51.5,59
False,pikaajaline,51.5,46
False,Nõo,51.0,150
False,Torma,51.0,102
False,kohus,51.0,92
False,lisa,51.0,79
False,Karula,51.0,51
True,Lasna,51.0,51
False,Rõngu,51.0,51
False,ennetamine,51.0,51
True,kohanimi,51.0,51
True,matus,51.0,51
False,tegelev,51.0,51
True,elupaik,51.0,50
False,kaugküte,51.0,50
False,otsustusõigus,51.0,50
True,stipendium,51.0,49
False,ametlik,51.0,48
False,lapsehoid,51.0,48
True,omavalitsus,51.0,48
True,majandusloom,51.0,42
False,põllumajandusloom,51.0,42
True,töötu,50.5,92
False,loodus,50.3,52
True,proov,50.0,55
False,Ambla,50.0,50
False,Lasnamäe,50.0,50
False,Lohusuu,50.0,50
False,Mustjala,50.0,50
False,heakorrakonkurss,50.0,50
False,kaunis,50.0,50
True,korrakonkurss,50.0,50
False,maavanem,50.0,50
False,palgakorraldus,50.0,50
True,pesu,50.0,50
False,töötuskindlustus,50.0,50
False,vallaeelarve,50.0,50
False,Martna,50.0,49
False,Vastse-Kuuste,50.0,49
False,infrastruktuur,50.0,49
False,juhtimine,50.0,49
True,piirang,50.0,49
False,preemia,50.0,49
False,valdamine,50.0,49
True,konkurents,50.0,48
False,lämmi,50.0,48
False,kvalifikatsioon,50.0,41
False,pala,49.7,56
True,sadama,49.5,97
False,ajama,49.5,86
True,varuma,49.5,82
True,keel,49.5,78
True,reis,49.5,61
False,võrumaa,49.5,32
True,Peipsi,49.0,98
True,asu,49.0,98
True,asuma,49.0,98
True,munitsipaallaps,49.0,98
True,munitsipaallast,49.0,98
False,Mõniste,49.0,49
True,Raik,49.0,49
False,Raikküla,49.0,49
False,Saarepeedi,49.0,49
False,Surju,49.0,49
False,kaitsealune,49.0,49
False,kare,49.0,49
True,linnaraamat,49.0,49
False,linnaraamatukogu,49.0,49
False,matusetoetus,49.0,49
False,sõlmitav,49.0,49
False,tööleping,49.0,49
True,väeteenistus,49.0,49
False,õppekoht,49.0,49
False,Meeksi,49.0,48
False,valmistamine,49.0,48
True,muinsuskaitse,49.0,47
False,osutaja,49.0,47
True,teenistuja,49.0,46
True,turism,49.0,46
False,saadus,49.0,45
False,tagatis,49.0,45
False,atesteerimine,49.0,44
True,ise,49.0,44
False,sõjaline,49.0,44
True,vaatus,49.0,43
False,jahipiirkond,49.0,41
True,seeme,49.0,37
False,Lümanda,48.0,48
False,Varstu,48.0,48
True,detailplaneering,48.0,48
False,harilik,48.0,48
False,majandus,48.0,48
False,moodustatav,48.0,48
False,ravimiseadus,48.0,48
False,ruumiandmed,48.0,48
False,täitemenetlus,48.0,48
False,viisaküsimus,48.0,48
False,äriseadustik,48.0,48
False,ettevalmistamine,48.0,47
False,kaubandus,48.0,47
True,selgitamine,48.0,47
True,valmistamine,48.0,47
False,väljaselgitamine,48.0,47
False,korteriühistu,48.0,46
False,riigiasutus,48.0,46
True,vana,48.0,46
False,väljaõpe,48.0,46
True,koosseis,48.0,45
False,majandamine,48.0,45
True,post,48.0,45
False,piirväärtus,48.0,39
True,vangla,48.0,39
True,köök,48.0,38
True,mahe,48.0,38
False,raieluga,47.5,94
False,programmima,47.5,93
True,üürima,47.5,93
True,patent,47.5,72
True,patentima,47.5,72
True,põhjama,47.5,71
True,park,47.5,70
False,Läänemeri,47.5,52
False,Peipsiääre,47.0,94
False,kasutu,47.0,94
False,suhe,47.0,83
False,müük,47.0,81
False,Aegviidu,47.0,47
True,infoturve,47.0,47
False,investeerimisfond,47.0,47
False,kunst,47.0,47
True,ora,47.0,47
True,pera,47.0,47
True,püsielu,47.0,47
False,püsielupaik,47.0,47
False,terviseprofiil,47.0,47
True,tihe,47.0,47
True,õiguslik,47.0,47
False,õppekulu,47.0,47
False,mootorsõiduk,47.0,46
True,seire,47.0,46
False,vahetamine,47.0,46
False,finantseerimine,47.0,44
True,teene,47.0,44
False,vormiriietus,47.0,39
True,kalender,47.0,35
False,seonduv,46.5,52
False,ameerika,46.5,31
False,Palamuse,46.0,91
True,jala,46.0,88
False,Pihtla,46.0,46
False,Tõstamaa,46.0,46
False,Veriora,46.0,46
False,infoturbepoliitika,46.0,46
False,jagunemine,46.0,46
False,peatamine,46.0,46
True,turbepoliitika,46.0,46
True,tõstma,46.0,46
True,vastavus,46.0,46
False,Kernu,46.0,45
False,päästeteenistus,46.0,45
False,seire,46.0,45
True,tarbija,46.0,45
False,keskkonnamõju,46.0,44
False,staatus,46.0,44
False,aseesimees,46.0,43
True,esimees,46.0,43
True,hindamine,46.0,43
True,kõrgkool,46.0,42
False,likvideerimine,46.0,41
False,seeme,46.0,35
False,masin,46.0,32
False,kogus,45.7,47
True,kant,45.5,91
True,kantima,45.5,91
True,lind,45.5,50
False,lahe,45.0,50
False,Sonda,45.0,45
False,Taebla,45.0,45
False,aukodanik,45.0,45
False,detailplaneeringukohane,45.0,45
False,kestus,45.0,45
False,kohamaksumus,45.0,45
False,korterelamu,45.0,45
False,kutseline,45.0,45
False,läbivaatamine,45.0,45
True,planeeringukohane,45.0,45
False,side,45.0,45
